(4977,-4094)
(5951,-2473)
(5917,4392)
(6723,6888)
(1778,-176)
(9463,-1763)
(108,-3996)
(-8848,-6320)
(8833,1358)
(1762,-9464)
(6589,6037)
(-9224,-5757)
(-7156,-8187)
(-6938,2486)
(-366,-7361)
(1787,-10725)
(3861,7224)
(-5459,4951)
(-1877,6165)
(4789,11558)
(-7291,-1078)
(3845,-10171)
(1576,842)
(-1264,-6320)
(8099,3777)
(6654,5966)
(-5337,-526)
(-8658,2217)
(-9672,-7939)
(-487,8923)
(-4978,-4094)
(5362,-3575)
(-2595,8551)
(5444,7937)
(-9672,7938)
(5756,9223)
(4635,-7641)
(-5260,-1047)
(6632,-8617)
(1264,8848)
(3777,-8100)
(1046,5259)
(2681,9244)
(1250,6322)
(8152,-802)
(-9418,1992)
(-2902,2748)
(-7150,5362)
(1864,6168)
(2979,-4459)
(7938,9671)
(-119,-9625)
(1077,-7291)
(-1744,8765)
(0,0)
(0,0)
(0,0)
(8765,-1744)
(4083,-4986)
(-7290,-1086)
(4392,5917)
(-3966,499)
(2901,-2749)
(5362,3574)
(7360,365)
(3472,-1980)
(8152,802)
(4387,5920)
(7290,1077)
(2440,-12272)
(-9568,-1061)
(-8848,8848)
(-626,6414)
(-2461,5956)
(-4986,-4084)
(2217,8657)
(639,-6413)
(9417,-1993)
(6168,1864)
(5362,0)
(3939,-673)
(-994,1486)
(-8929,391)
(-6724,-6889)
(7290,1077)
(10867,339)
(1794,-7149)
(-6320,6320)
(9567,-1061)
(10867,-340)
(-4084,4985)
(-8658,2217)
(6660,3154)
(-6938,2486)
(3861,-7224)
(-3575,5362)
(7514,6015)
(7430,4965)
(1134,1381)
(-2218,8657)
(-6590,6037)
(-3855,1055)
(8616,6632)
(-6320,-3792)
(-8617,6632)
(10170,-3846)
(-728,-10848)
(6322,-1251)
(-4393,-5918)
(-7938,-5445)
(365,7360)
(0,1787)
(-1711,-519)
(-10404,-6952)
(-2125,8681)
(3585,-5356)
(-6940,2479)
(-1744,8765)
(-7366,6197)
(-8848,-1264)
(-4730,2527)
(1762,-9464)
(1226,-12452)
(-4790,11558)
(6165,-1877)
(-487,8923)
(-4824,-9744)
(1787,-3575)
(3785,-6323)
(-3473,1979)
(-8152,-802)
(-4954,2052)
(-4084,-4986)
(1055,3854)
(-4947,5463)
(-1264,-1264)
(-9568,1060)
(-10171,3845)
(-3733,1428)
(-3421,8256)
(-8682,2124)
(6951,10403)
(672,-3940)
(5362,-3575)
(-7361,-366)
(-5952,2472)
(5670,6907)
(-6323,-1251)
(-7641,-4636)
(3147,-6664)
(-4947,5463)
(6320,-3792)
(625,-6415)
(-4553,-4562)
(-1429,-3733)
(-1086,7289)
(6412,639)
(-9418,1992)
(3861,-7224)
(5362,0)
(518,-1711)
(8430,-2966)
(-5918,-4393)
(2453,10591)
(-4986,4083)
(-349,1753)
(-10302,-3480)
(-8848,8848)
(1060,9567)
(-8766,1743)
(-877,8893)
(-3586,-5356)
(-2125,-8682)
(1486,-994)
(-6169,-1865)
(-1788,7149)
(4977,-4094)
(-7445,7924)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-5459,-4952)
(-3633,-11973)
(-7150,-1788)
(-3940,672)
(-7925,-7445)
(3649,1629)
(6723,6888)
(175,1778)
(-3148,6663)
(7148,1794)
(-8848,3792)
(-3045,5680)
(348,1753)
(-1429,-3733)
(-7290,-1086)
(8186,-7156)
(-1993,-9418)
(-11973,3632)
(-5363,-3575)
(3861,7224)
(3472,-1980)
(-7939,-9672)
(-5921,4387)
(-728,10847)
(-1763,-9464)
(7148,1794)
(-6320,8848)
(3261,2310)
(-7362,-359)
(4083,-4986)
(-4388,5920)
(886,-3898)
(-2487,-6938)
(-519,-1711)
(1787,3574)
(-519,1710)
(-4952,-5459)
(886,3897)
(4789,11558)
(5686,3031)
(7361,-359)
(7365,-6198)
(-3792,-6320)
(-3996,108)
(-3148,-6664)
(-1779,-176)
(5920,4387)
(-8152,802)
(1486,-994)
(-827,9589)
(-5363,-3575)
(9589,-827)
(-2473,-5952)
(7155,-8187)
(4387,5920)
(-2480,-6940)
(-359,-7362)
(3995,108)
(-1264,1264)
(842,1576)
(4561,-4553)
(4635,7640)
(3420,-8257)
(-7939,9671)
(10403,-6952)
(-366,-7361)
(0,12511)
(-3633,11972)
(5951,-2473)
(4639,-8434)
(-4790,-11559)
(175,1778)
(-12272,-2441)
(4946,-5464)
(-6320,-3792)
(5898,11035)
(1055,-3855)
(-176,1778)
(-2454,10591)
(-3155,6660)
(-994,-1487)
(7514,-6016)
(1787,10724)
(-3861,-7224)
(-5459,4951)
(-3898,886)
(2453,10591)
(1778,-176)
(6663,3147)
(1794,-7149)
(-1264,1264)
(7148,-1795)
(3845,10170)
(-176,1778)
(1651,684)
(-6661,-3155)
(-9418,1992)
(3632,11972)
(-3575,5362)
(-7515,-6016)
(3472,-1980)
(-640,-6413)
(4789,11558)
(-1078,7290)
(-1763,-9464)
(10301,3479)
(1264,-3792)
(1794,7148)
(-6664,3147)
(4083,-4986)
(-1086,7289)
(8152,-802)
(4951,-5459)
(672,-3940)
(5362,3574)
(1710,518)
(-5459,4951)
(3897,-887)
(-6724,-6889)
(9244,2681)
(10867,339)
(0,0)
(0,0)
(0,0)
(3157,-2451)
(6939,2479)
(2453,-10592)
(-6661,-3155)
(-1487,993)
(7360,-366)
(-7150,5362)
(7360,365)
(-994,1486)
(-8152,-802)
(9223,-5757)
(2129,3382)
(3845,-10171)
(7148,1794)
(-6320,-3792)
(-4947,-5464)
(1743,8765)
(1077,7290)
(684,-1652)
(1381,1134)
(993,1486)
(-7515,6015)
(12511,0)
(3632,-11973)
(-2487,6937)
(-6908,5670)
(-9625,118)
(-1227,-12452)
(10867,339)
(-109,3995)
(-8848,-8848)
(-10302,3479)
(358,-7362)
(-9245,2681)
(1250,6322)
(-8187,7155)
(5444,-7938)
(3861,-7224)
(-1788,0)
(-1865,-6169)
(7937,-5445)
(7155,-8187)
(6723,6888)
(2479,6939)
(-3148,6663)
(625,6414)
(-8848,3792)
(3044,-5681)
(3854,1055)
(7290,-1078)
(-4388,5920)
(9423,5422)
(993,1486)
(5284,-7207)
(0,1787)
(2748,-2902)
(-2487,6937)
(-9672,7938)
(-2454,-10592)
(-176,-1779)
(-8069,-5250)
(10301,3479)
(-3792,6320)
(7365,6197)
(10170,-3846)
(-7291,1077)
(118,-9625)
(-6413,-640)
(-500,-3966)
(365,7360)
(1787,-7150)
(-3786,6322)
(-6445,-7)
(-8152,-802)
(-5921,4387)
(-1779,175)
(-3855,1055)
(3044,5680)
(8848,-3792)
(8616,-6633)
(2450,3157)
(1226,-12452)
(-1086,7289)
(-4640,-8434)
(-5459,-4952)
(4977,4093)
(3574,-1788)
(-1865,-6169)
(3965,499)
(-5423,-9424)
(-11559,4789)
(-2682,9244)
(-2461,-5957)
(-7366,6197)
(-6320,-3792)
(7148,-1795)
(7361,358)
(-1779,-176)
(684,-1652)
(3649,-1630)
(1486,-994)
(3861,-7224)
(-1788,-3575)
(11972,3632)
(-10404,-6952)
(-9424,5422)
(6888,-6724)
(12451,-1227)
(-10171,-3846)
(7365,-6198)
(-1264,-6320)
(-7366,-6198)
(-12272,2440)
(2479,-6940)
(-7290,-1086)
(9671,7938)
(-5952,-2473)
(518,1710)
(5362,7149)
(1710,518)
(9910,4472)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
