(-0.103516,-0.764526)
(-0.010132,-1.043457)
(-0.073975,-0.773193)
(-0.176514,-0.016113)
(-0.074951,0.538940)
(0.084595,0.295044)
(-0.045044,-0.487671)
(-0.413940,-0.965942)
(-0.584351,-0.721191)
(-0.353760,-0.142456)
(-0.012817,0.252075)
(0.100708,0.461304)
(0.022339,0.711548)
(0.000977,0.875732)
(0.111938,0.640869)
(0.181641,0.133789)
(0.027222,-0.114258)
(-0.306763,0.088867)
(-0.541870,0.304077)
(-0.429932,0.113159)
(-0.077148,-0.280029)
(0.108032,-0.404785)
(-0.081299,-0.222412)
(-0.332397,-0.075562)
(-0.225342,-0.070679)
(0.137329,0.019897)
(0.249023,0.212524)
(-0.054932,0.152222)
(-0.326660,-0.267700)
(-0.114868,-0.532715)
(0.457031,-0.159058)
(0.905396,0.504761)
(0.935669,0.623779)
(0.583740,-0.004272)
(0.046021,-0.657837)
(-0.397461,-0.667603)
(-0.488037,-0.260986)
(-0.272705,-0.106934)
(-0.121216,-0.323486)
(-0.220581,-0.402588)
(-0.267700,-0.053955)
(0.019409,0.347534)
(0.329224,0.319336)
(0.174316,-0.052368)
(-0.251953,-0.262451)
(-0.245728,-0.059937)
(0.322998,0.286499)
(0.717529,0.375000)
(0.395142,0.114868)
(-0.194336,-0.246704)
(-0.310059,-0.409668)
(0.004883,-0.268799)
(0.114380,0.044922)
(-0.188110,0.314453)
(-0.462524,0.439087)
(-0.388794,0.489624)
(-0.176392,0.545776)
(-0.085083,0.540771)
(-0.017456,0.360718)
(0.182495,0.076050)
(0.380371,-0.056396)
(0.369629,0.123657)
(0.202026,0.471436)
(0.058350,0.673218)
(-0.032349,0.547485)
(-0.114868,0.172852)
(-0.102417,-0.226440)
(0.111694,-0.458130)
(0.421875,-0.458008)
(0.594604,-0.288696)
(0.543701,-0.070068)
(0.370728,0.091187)
(0.197998,0.112427)
(0.094971,-0.071045)
(0.091309,-0.417847)
(0.123291,-0.684082)
(0.059448,-0.554565)
(-0.090210,0.016479)
(-0.123901,0.668945)
(0.023315,0.956787)
(0.081787,0.780273)
(-0.142944,0.407837)
(-0.329468,0.120483)
(-0.026978,-0.021606)
(0.562500,-0.077515)
(0.689819,-0.070435)
(0.091431,-0.011230)
(-0.552124,0.040649)
(-0.502075,0.026611)
(0.071777,-0.054688)
(0.434326,-0.165649)
(0.335693,-0.226074)
(0.187012,-0.104248)
(0.256226,0.236084)
(0.264648,0.547119)
(-0.035522,0.473022)
(-0.340576,0.040771)
(-0.211914,-0.250610)
(0.224487,-0.051758)
(0.390381,0.319702)
(0.026001,0.308105)
(-0.473877,-0.062988)
(-0.589233,-0.231934)
(-0.316772,0.030518)
(-0.105469,0.280151)
(-0.235596,0.131958)
(-0.468872,-0.117676)
(-0.396240,0.001587)
(-0.007812,0.327515)
(0.269409,0.288574)
(0.118896,-0.178223)
(-0.268677,-0.490479)
(-0.470947,-0.275146)
(-0.369873,0.121460)
(-0.200928,0.192871)
(-0.137939,-0.051758)
(-0.101562,-0.260986)
(-0.021362,-0.292725)
(-0.009033,-0.253418)
(-0.117676,-0.190308)
(-0.153564,-0.105835)
(0.053955,-0.148560)
(0.344482,-0.414673)
(0.428345,-0.627808)
(0.297241,-0.421875)
(0.176270,0.041138)
(0.132812,0.161011)
(0.037231,-0.267700)
(-0.071533,-0.714111)
(0.069946,-0.637207)
(0.489502,-0.204956)
(0.751953,0.050171)
(0.468018,0.012817)
(-0.132812,-0.012939)
(-0.449097,0.071899)
(-0.287231,0.039551)
(-0.088135,-0.139771)
(-0.283081,-0.132568)
(-0.676880,0.209961)
(-0.699341,0.519775)
(-0.174805,0.410645)
(0.419189,0.035767)
(0.536011,-0.167847)
(0.208618,-0.093750)
(-0.069214,0.023560)
(-0.026489,0.082642)
(0.094604,0.190186)
(0.004395,0.278320)
(-0.151123,0.084595)
(-0.034180,-0.337769)
(0.315918,-0.482422)
(0.517456,-0.059448)
(0.432007,0.468872)
(0.326538,0.414917)
(0.334717,-0.190430)
(0.174438,-0.605957)
(-0.307983,-0.373047)
(-0.661987,0.107300)
(-0.379395,0.194336)
(0.248901,-0.118286)
(0.372437,-0.303467)
(-0.278320,-0.119751)
(-0.985596,0.079590)
(-0.975464,-0.074707)
(-0.362671,-0.433105)
(0.121094,-0.584961)
(0.050293,-0.449219)
(-0.364868,-0.328735)
(-0.684204,-0.436523)
(-0.652100,-0.622681)
(-0.311035,-0.617310)
(0.026001,-0.357178)
(-0.006592,0.008301)
(-0.410034,0.294434)
(-0.718994,0.378296)
(-0.563843,0.245483)
(-0.186401,0.040771)
(-0.069824,-0.035889)
(-0.186890,0.009155)
(-0.081909,-0.054688)
(0.300659,-0.298340)
(0.413696,-0.396362)
(-0.052124,-0.061646)
(-0.589478,0.396240)
(-0.521973,0.360962)
(0.060181,-0.177979)
(0.432007,-0.459961)
(0.168335,0.017822)
(-0.426758,0.694580)
(-0.776367,0.657715)
(-0.609253,-0.057495)
(-0.098999,-0.502075)
(0.315308,-0.174561)
(0.260620,0.299683)
(-0.189087,0.156860)
(-0.497192,-0.377686)
(-0.258057,-0.495239)
(0.259033,-0.026001)
(0.447144,0.394897)
(0.182251,0.340332)
(-0.064331,0.127075)
(0.044800,0.147095)
(0.290894,0.203247)
(0.346924,-0.087769)
(0.774170,0.080322)
(0.546753,0.194580)
(0.094238,0.092041)
(0.105469,-0.049194)
(0.444214,0.020142)
(0.448364,0.206055)
(0.035034,0.223877)
(-0.220825,0.090210)
(-0.079468,0.113281)
(0.025635,0.350342)
(-0.184326,0.441528)
(-0.332520,0.157227)
(-0.063110,-0.196899)
(0.310303,-0.199585)
(0.291138,0.078125)
(-0.038330,0.205566)
(-0.217651,0.016846)
(-0.114380,-0.224243)
(0.041870,-0.254028)
(0.146851,-0.094238)
(0.268188,0.108643)
(0.317505,0.248657)
(0.145996,0.208618)
(-0.083496,-0.075562)
(-0.075684,-0.402588)
(0.078857,-0.416138)
(0.036987,-0.070801)
(-0.154907,0.245239)
(-0.103516,0.214478)
(0.160278,-0.014282)
(0.080444,-0.131592)
(-0.495605,-0.144653)
(-0.893433,-0.267456)
(-0.568237,-0.493652)
(0.027344,-0.601807)
(0.121948,-0.524902)
(-0.212280,-0.415527)
(-0.282837,-0.363892)
(0.042725,-0.323608)
(0.165771,-0.289185)
(-0.200806,-0.265015)
(-0.568970,-0.093384)
(-0.494873,0.336914)
(-0.238159,0.716919)
(-0.241577,0.589478)
(-0.449951,0.099609)
(-0.566895,-0.021240)
(-0.598755,0.509155)
(-0.675903,0.984253)
(-0.631226,0.647949)
(-0.268066,-0.202515)
(0.133911,-0.645020)
(0.108154,-0.427734)
(-0.273315,-0.151245)
(-0.453857,-0.199585)
(-0.191650,-0.241943)
(0.151611,-0.011353)
(0.192749,0.121338)
(-0.025391,-0.194458)
(-0.286499,-0.565674)
(-0.484253,-0.379272)
(-0.482666,0.231079)
(-0.103638,0.542114)
(0.476685,0.259033)
(0.682495,-0.175293)
(0.236938,-0.311035)
(-0.368408,-0.223145)
(-0.491333,-0.171509)
(-0.204224,-0.154663)
(-0.102051,-0.045410)
(-0.380371,0.105103)
(-0.618774,0.147461)
(-0.493408,0.064697)
(-0.204224,-0.041382)
(-0.033447,-0.081787)
(0.078735,-0.008179)
(0.248535,0.145752)
(0.280273,0.209595)
(-0.046509,0.061646)
(-0.517090,-0.092041)
(-0.676636,0.081543)
(-0.416138,0.473633)
(-0.044312,0.533813)
(0.202026,0.063110)
(0.394287,-0.383789)
(0.606201,-0.261353)
(0.687134,0.139648)
(0.516602,0.145020)
(0.260498,-0.251221)
(0.137695,-0.426758)
(0.065186,-0.167725)
(-0.190796,0.036987)
(-0.548828,-0.104004)
(-0.608032,-0.175659)
(-0.237305,0.182617)
(0.100342,0.579712)
(-0.102417,0.474854)
(-0.638184,0.075317)
(-0.744141,0.003662)
(-0.101929,0.300049)
(0.672852,0.425293)
(0.806030,0.198364)
(0.371582,0.059570)
(0.118774,0.268311)
(0.389648,0.447998)
(0.709595,0.226440)
(0.573608,-0.142700)
(0.169067,-0.192261)
(-0.011230,0.044922)
(0.076050,0.154541)
(0.107056,-0.006470)
(0.019775,-0.169434)
(0.049438,-0.109009)
(0.175049,0.092163)
(0.067505,0.244507)
(-0.278320,0.273071)
(-0.358032,0.212402)
(0.111694,0.147339)
(0.657227,0.148682)
(0.636475,0.143677)
(0.127808,-0.070068)
(-0.195557,-0.510010)
(0.017944,-0.823608)
(0.422119,-0.672119)
(0.531738,-0.232056)
(0.303955,-0.012695)
(0.031616,-0.183472)
(-0.085205,-0.393677)
(-0.089111,-0.313965)
(-0.097412,-0.040039)
(-0.122925,0.154663)
(-0.045044,0.175781)
(0.220581,0.073242)
(0.489746,-0.086914)
(0.388062,-0.139648)
(-0.162598,0.107300)
(-0.676025,0.501953)
(-0.626221,0.541626)
(-0.179443,0.053711)
(-0.012207,-0.390869)
(-0.350342,-0.167603)
(-0.637329,0.472534)
(-0.369385,0.681152)
(0.155396,0.186646)
(0.291138,-0.356323)
(-0.046143,-0.332520)
(-0.357910,0.030762)
(-0.302612,0.129639)
(-0.025391,-0.134888)
(0.193726,-0.359497)
(0.232666,-0.310181)
(0.077637,-0.170776)
(-0.162109,-0.161499)
(-0.192993,-0.254150)
(0.155273,-0.315063)
(0.560303,-0.297241)
(0.542847,-0.218018)
(0.195068,-0.089111)
(0.110107,0.078003)
(0.475098,0.265259)
(0.754761,0.426147)
(0.512817,0.440796)
(0.040649,0.209595)
(-0.195068,-0.122559)
(-0.255249,-0.220703)
(-0.395386,-0.006714)
(-0.443481,0.150879)
(-0.119385,-0.038696)
(0.318726,-0.277344)
(0.416504,-0.078247)
(0.315063,0.437622)
(0.471924,0.644775)
(0.712402,0.325073)
(0.424316,-0.038330)
(-0.256348,-0.023926)
(-0.421631,0.185303)
(0.144409,0.265991)
(0.454224,0.254272)
(-0.149292,0.227539)
(-0.851562,-0.020264)
(-0.624268,-0.484253)
(0.112671,-0.577759)
(0.215210,0.071777)
(-0.276611,0.783691)
(-0.283936,0.600830)
(0.367798,-0.255859)
(0.578003,-0.640991)
(-0.129150,-0.231201)
(-0.678223,0.034546)
(-0.155518,-0.388672)
(0.654053,-0.647583)
(0.481567,0.084595)
(-0.447632,1.052734)
(-0.848145,0.911743)
(-0.358643,-0.218872)
(0.153320,-0.932739)
(0.155640,-0.626831)
(0.086548,-0.151855)
(0.233032,-0.190552)
(0.131104,-0.250366)
(-0.422363,0.144775)
(-0.722412,0.361816)
(-0.222900,-0.291016)
(0.464966,-1.168823)
(0.447632,-1.077271)
(-0.089355,-0.092896)
(-0.263062,0.540283)
(0.074707,0.271484)
(0.221436,-0.109863)
(-0.111206,0.090576)
(-0.328491,0.419800)
(0.023682,0.197144)
(0.510620,-0.313354)
(0.491821,-0.399048)
(0.031128,-0.071411)
(-0.325317,0.053711)
(-0.340820,-0.180664)
(-0.226074,-0.289551)
(-0.193237,-0.013550)
(-0.246460,0.292725)
(-0.301025,0.296631)
(-0.235107,0.177979)
(0.065186,0.240112)
(0.478760,0.415649)
(0.630615,0.440430)
(0.361328,0.256958)
(0.044189,0.000488)
(0.102173,-0.221191)
(0.354370,-0.323853)
(0.263550,-0.203247)
(-0.206787,0.086060)
(-0.459717,0.261475)
(-0.108643,0.127197)
(0.466064,-0.163330)
(0.656372,-0.348389)
(0.412109,-0.407837)
(0.171875,-0.443481)
(0.189575,-0.375977)
(0.264404,-0.090576)
(0.117798,0.200317)
(-0.218140,0.128540)
(-0.447632,-0.257446)
(-0.333862,-0.462524)
(0.030396,-0.222412)
(0.236938,0.128906)
(-0.054077,0.183716)
(-0.645508,0.051270)
(-0.871216,0.102905)
(-0.336670,0.330811)
(0.507690,0.361206)
(0.804321,0.058228)
(0.293823,-0.267578)
(-0.383545,-0.321899)
(-0.474609,-0.169678)
(0.043701,0.009033)
(0.559692,0.209961)
(0.584595,0.433594)
(0.195679,0.467773)
(-0.203125,0.144409)
(-0.359253,-0.292847)
(-0.358154,-0.394287)
(-0.426270,-0.076904)
(-0.598389,0.269775)
(-0.613159,0.305176)
(-0.220337,0.118408)
(0.400757,-0.007446)
(0.694946,0.020508)
(0.338501,0.121704)
(-0.323730,0.243652)
(-0.646851,0.322388)
(-0.436157,0.189209)
(-0.102051,-0.197144)
(-0.050049,-0.497314)
(-0.187012,-0.304810)
(-0.183716,0.247192)
(-0.011353,0.539795)
(0.060669,0.277344)
(-0.061279,-0.086914)
(-0.123291,-0.011719)
(0.085938,0.328003)
(0.392090,0.327393)
(0.468628,-0.082153)
(0.299805,-0.282471)
(0.185425,0.098022)
(0.287842,0.582031)
(0.401855,0.502441)
(0.284668,-0.055054)
(0.048706,-0.396851)
(0.019287,-0.173462)
(0.254028,0.243774)
(0.427124,0.361084)
(0.258545,0.160645)
(-0.105713,-0.033081)
(-0.264648,-0.011108)
(-0.022095,0.171021)
(0.436157,0.320679)
(0.762817,0.243042)
(0.736572,-0.088989)
(0.394775,-0.385376)
(0.016968,-0.257446)
(-0.059448,0.247803)
(0.238159,0.555298)
(0.574463,0.251465)
(0.527466,-0.319092)
(0.080811,-0.488403)
(-0.349854,-0.170776)
(-0.417358,0.085693)
(-0.205322,-0.048462)
(-0.033081,-0.262329)
(-0.070801,-0.197144)
(-0.257690,-0.005981)
(-0.439331,0.021118)
(-0.442749,0.025269)
(-0.176514,0.286377)
(0.160400,0.567261)
(0.140747,0.329346)
(-0.359375,-0.379272)
(-0.825562,-0.808838)
(-0.663452,-0.491943)
(-0.041626,0.123169)
(0.254517,0.357422)
(-0.105713,0.239380)
(-0.539673,0.285645)
(-0.418945,0.567383)
(0.028198,0.586426)
(0.131714,0.120728)
(-0.181396,-0.353516)
(-0.339111,-0.336792)
(-0.061035,-0.008179)
(0.239746,0.092041)
(0.155640,-0.165771)
(-0.111938,-0.446899)
(-0.165771,-0.534790)
(-0.066772,-0.545044)
(-0.154297,-0.542725)
(-0.406128,-0.370361)
(-0.433838,-0.016235)
(-0.115112,0.193726)
(0.165039,0.036865)
(0.038086,-0.226196)
(-0.348999,-0.229614)
(-0.541382,-0.076172)
(-0.329346,-0.141235)
(0.073364,-0.380371)
(0.331787,-0.309937)
(0.312866,0.207764)
(0.117188,0.621582)
(-0.100098,0.442017)
(-0.274170,-0.006104)
(-0.403809,-0.025146)
(-0.442017,0.436279)
(-0.301880,0.700195)
(-0.009888,0.313232)
(0.245239,-0.376099)
(0.323975,-0.733643)
(0.313232,-0.544434)
(0.352905,0.000732)
(0.359375,0.644287)
(0.143555,1.066650)
(-0.208496,0.881470)
(-0.355835,0.088989)
(-0.187378,-0.631592)
(-0.015381,-0.586182)
(-0.111084,0.019287)
(-0.310547,0.321411)
(-0.339355,-0.008423)
(-0.291992,-0.362549)
(-0.411499,-0.176147)
(-0.545410,0.267700)
(-0.304565,0.416870)
(0.220581,0.338745)
(0.419556,0.426514)
(0.040894,0.535767)
(-0.351318,0.180420)
(-0.167358,-0.466064)
(0.317139,-0.577271)
(0.358643,0.075439)
(-0.148193,0.592285)
(-0.529419,0.153320)
(-0.328247,-0.762573)
(0.094604,-1.009155)
(0.183350,-0.330566)
(-0.028564,0.406006)
(-0.118652,0.474487)
(0.005493,0.111816)
(0.019653,-0.085327)
(-0.246338,-0.015015)
(-0.529175,0.019531)
(-0.500122,-0.120605)
(-0.168823,-0.303955)
(0.189697,-0.399048)
(0.345947,-0.358154)
(0.268066,-0.168701)
(0.086914,0.046265)
(-0.003784,0.032349)
(0.099976,-0.246338)
(0.302490,-0.435547)
(0.415405,-0.260620)
(0.386841,-0.001587)
(0.319580,-0.107300)
(0.254272,-0.432617)
(0.102295,-0.353638)
(-0.136230,0.283203)
(-0.268677,0.819702)
(-0.170044,0.644165)
(-0.014282,0.001831)
(-0.056030,-0.407471)
(-0.267212,-0.362183)
(-0.394043,-0.224243)
(-0.327271,-0.264526)
(-0.194702,-0.338257)
(-0.085815,-0.255249)
(0.063232,-0.088379)
(0.236084,0.006470)
(0.226196,0.001099)
(-0.065186,-0.086182)
(-0.385498,-0.247925)
(-0.380249,-0.359985)
(-0.011963,-0.242798)
(0.430542,0.022461)
(0.679443,0.097168)
(0.685059,-0.120850)
(0.531250,-0.270142)
(0.333252,-0.056274)
(0.194336,0.233765)
(0.109863,0.135742)
(-0.047241,-0.231567)
(-0.274048,-0.291504)
(-0.253418,0.092163)
(0.281128,0.351807)
(1.005005,0.063232)
(1.200439,-0.388184)
(0.648804,-0.365112)
(-0.033813,0.101929)
(-0.221802,0.433716)
(-0.103760,0.414795)
(-0.262329,0.449097)
(-0.669434,0.803833)
(-0.691406,1.084351)
(-0.100952,0.780640)
(0.522095,0.053589)
(0.630737,-0.422363)
(0.450439,-0.318604)
(0.493164,-0.000122)
(0.709229,0.037964)
(0.629639,-0.202148)
(0.166626,-0.327271)
(-0.252075,-0.121460)
(-0.336426,0.198730)
(-0.246704,0.281494)
(-0.175171,0.043701)
(-0.033203,-0.270874)
(0.269043,-0.374268)
(0.567749,-0.217896)
(0.683350,0.001465)
(0.652344,0.088745)
(0.529785,0.060059)
(0.232300,0.075562)
(-0.187500,0.189941)
(-0.382812,0.261353)
(-0.154175,0.162720)
(0.167725,0.004761)
(0.149048,0.016235)
(-0.106445,0.190308)
(-0.182007,0.203247)
(-0.107422,-0.180664)
(-0.350098,-0.700806)
(-0.973389,-0.797241)
(-1.357300,-0.284668)
(-1.028809,0.345947)
(-0.341431,0.467896)
(0.038696,0.060181)
(0.001953,-0.315796)
(-0.068115,-0.269287)
(0.005615,-0.017456)
(0.042969,0.059692)
(-0.035156,0.017822)
(-0.068970,0.177856)
(-0.014893,0.506836)
(-0.014893,0.592529)
(-0.013306,0.303711)
(0.279419,0.069336)
(0.835327,0.261353)
(1.083374,0.612427)
(0.571045,0.601807)
(-0.348145,0.229248)
(-0.827271,-0.030762)
(-0.465454,0.007690)
(0.313354,0.003052)
(0.793823,-0.265869)
(0.656006,-0.464722)
(0.125366,-0.232422)
(-0.359619,0.178955)
(-0.535645,0.225830)
(-0.450562,-0.111816)
(-0.289185,-0.298584)
(-0.118896,-0.049194)
(0.106812,0.263916)
(0.317993,0.190674)
(0.313354,-0.141602)
(0.081665,-0.245972)
(-0.077637,0.020996)
(0.054321,0.283569)
(0.294434,0.159058)
(0.365723,-0.279175)
(0.334717,-0.614990)
(0.399536,-0.545654)
(0.409790,-0.166504)
(0.079590,0.153809)
(-0.361328,0.163330)
(-0.301025,-0.016357)
(0.321167,-0.071411)
(0.774170,0.080322)
(0.546753,0.194580)
(0.094238,0.092041)
(0.105469,-0.049194)
(0.444214,0.020142)
(0.448364,0.206055)
(0.035034,0.223877)
(-0.220825,0.090210)
(-0.079468,0.113281)
(0.025635,0.350342)
(-0.184326,0.441528)
(-0.332520,0.157227)
(-0.063110,-0.196899)
(0.310303,-0.199585)
(0.291138,0.078125)
(-0.038330,0.205566)
(-0.217651,0.016846)
(-0.114380,-0.224243)
(0.041870,-0.254028)
(0.146851,-0.094238)
(0.268188,0.108643)
(0.317505,0.248657)
(0.145996,0.208618)
(-0.083496,-0.075562)
(-0.075684,-0.402588)
(0.078857,-0.416138)
(0.036987,-0.070801)
(-0.154907,0.245239)
(-0.103516,0.214478)
(0.160278,-0.014282)
(0.080444,-0.131592)
(-0.495605,-0.144653)
(-0.893433,-0.267456)
(-0.568237,-0.493652)
(0.027344,-0.601807)
(0.121948,-0.524902)
(-0.212280,-0.415527)
(-0.282837,-0.363892)
(0.042725,-0.323608)
(0.165771,-0.289185)
(-0.200806,-0.265015)
(-0.568970,-0.093384)
(-0.494873,0.336914)
(-0.238159,0.716919)
(-0.241577,0.589478)
(-0.449951,0.099609)
(-0.566895,-0.021240)
(-0.598755,0.509155)
(-0.675903,0.984253)
(-0.631226,0.647949)
(-0.268066,-0.202515)
(0.133911,-0.645020)
(0.108154,-0.427734)
(-0.273315,-0.151245)
(-0.453857,-0.199585)
(-0.191650,-0.241943)
(0.151611,-0.011353)
(0.192749,0.121338)
(-0.025391,-0.194458)
(-0.286499,-0.565674)
(-0.484253,-0.379272)
(-0.482666,0.231079)
(-0.103638,0.542114)
(0.476685,0.259033)
(0.682495,-0.175293)
(0.236938,-0.311035)
(-0.368408,-0.223145)
(-0.491333,-0.171509)
(-0.204224,-0.154663)
(-0.102051,-0.045410)
(-0.380371,0.105103)
(-0.618774,0.147461)
(-0.493408,0.064697)
(-0.204224,-0.041382)
(-0.033447,-0.081787)
(0.078735,-0.008179)
(0.248535,0.145752)
(0.280273,0.209595)
(-0.046509,0.061646)
(-0.517090,-0.092041)
(-0.676636,0.081543)
(-0.416138,0.473633)
(-0.044312,0.533813)
(0.202026,0.063110)
(0.394287,-0.383789)
(0.606201,-0.261353)
(0.687134,0.139648)
(0.516602,0.145020)
(0.260498,-0.251221)
(0.137695,-0.426758)
(0.065186,-0.167725)
(-0.190796,0.036987)
(-0.548828,-0.104004)
(-0.608032,-0.175659)
(-0.237305,0.182617)
(0.100342,0.579712)
(-0.102417,0.474854)
(-0.638184,0.075317)
(-0.744141,0.003662)
(-0.101929,0.300049)
(0.672852,0.425293)
(0.806030,0.198364)
(0.371582,0.059570)
(0.118774,0.268311)
(0.389648,0.447998)
(0.709595,0.226440)
(0.573608,-0.142700)
(0.169067,-0.192261)
(-0.011230,0.044922)
(0.076050,0.154541)
(0.107056,-0.006470)
(0.019775,-0.169434)
(0.049438,-0.109009)
(0.175049,0.092163)
(0.067505,0.244507)
(-0.278320,0.273071)
(-0.358032,0.212402)
(0.111694,0.147339)
(0.657227,0.148682)
(0.636475,0.143677)
(0.127808,-0.070068)
(-0.195557,-0.510010)
(0.017944,-0.823608)
(0.422119,-0.672119)
(0.531738,-0.232056)
(0.303955,-0.012695)
(0.031616,-0.183472)
(-0.085205,-0.393677)
(0.003784,0.565430)
(-0.188354,0.744263)
(-0.210693,0.553345)
(0.073242,0.153198)
(0.406738,-0.157104)
(0.407715,-0.188721)
(0.016724,0.063110)
(-0.429077,0.399048)
(-0.590332,0.505127)
(-0.487915,0.252441)
(-0.390503,-0.115723)
(-0.408569,-0.265503)
(-0.371826,-0.182983)
(-0.156372,-0.094727)
(0.047607,-0.049683)
(-0.011841,0.099487)
(-0.213989,0.296265)
(-0.151367,0.253174)
(0.282715,-0.026978)
(0.660767,-0.100586)
(0.569336,0.247681)
(0.189819,0.527710)
(0.025513,0.187622)
(0.149658,-0.468140)
(0.121948,-0.572021)
(-0.278076,0.084351)
(-0.639648,0.689697)
(-0.501831,0.505859)
(-0.044312,-0.156738)
(0.183350,-0.462769)
(0.057617,-0.220337)
(-0.033325,0.008667)
(0.122681,-0.126953)
(0.257935,-0.274658)
(0.153931,-0.036865)
(0.055542,0.320801)
(0.256348,0.224487)
(0.568848,-0.324707)
(0.584717,-0.660034)
(0.283081,-0.319336)
(-0.008057,0.321045)
(-0.158325,0.521484)
(-0.308838,0.125366)
(-0.413086,-0.284058)
(-0.185913,-0.197632)
(0.332520,0.152466)
(0.606201,0.163940)
(0.302612,-0.269775)
(-0.165894,-0.612671)
(-0.196289,-0.444946)
(0.144165,-0.039185)
(0.268799,0.051636)
(-0.013794,-0.230347)
(-0.249268,-0.420044)
(-0.084717,-0.234497)
(0.195068,0.045898)
(0.124878,0.040161)
(-0.273071,-0.160522)
(-0.588623,-0.146240)
(-0.588135,0.191772)
(-0.376221,0.483276)
(-0.100830,0.369873)
(0.198975,-0.036987)
(0.462158,-0.323242)
(0.567993,-0.271729)
(0.473755,-0.020874)
(0.235962,0.229004)
(-0.100952,0.449097)
(-0.479736,0.635132)
(-0.717285,0.615601)
(-0.620972,0.235840)
(-0.251221,-0.312256)
(0.104004,-0.601929)
(0.256104,-0.487671)
(0.253174,-0.290527)
(0.173340,-0.324829)
(0.002075,-0.460938)
(-0.200684,-0.388062)
(-0.242920,-0.118286)
(-0.074707,0.113281)
(0.060791,0.319946)
(-0.044189,0.676880)
(-0.221802,0.974854)
(-0.147583,0.721191)
(0.177734,-0.017822)
(0.415161,-0.444702)
(0.341797,-0.113770)
(0.095581,0.317749)
(-0.068604,0.038330)
(-0.073975,-0.612671)
(-0.013916,-0.618164)
(0.004028,0.107544)
(-0.051514,0.570923)
(-0.099976,0.304077)
(0.005371,0.078369)
(0.273926,0.507935)
(0.460693,0.905273)
(0.340698,0.413330)
(0.078369,-0.438110)
(0.062988,-0.466675)
(0.335449,0.235107)
(0.486328,0.414429)
(0.264160,-0.277832)
(-0.031860,-0.682129)
(-0.011597,-0.044922)
(0.220215,0.692627)
(0.272949,0.390991)
(0.081543,-0.447510)
(-0.076416,-0.490723)
(-0.082153,0.322876)
(-0.088379,0.771729)
(-0.142944,0.292725)
(-0.098999,-0.307373)
(0.040039,-0.287476)
(0.073242,-0.005859)
(0.004395,-0.053101)
(0.105103,-0.262573)
(0.401001,-0.239136)
(0.488403,-0.182251)
(0.130493,-0.434814)
(-0.321777,-0.689209)
(-0.442871,-0.419556)
(-0.350952,0.202759)
(-0.401367,0.575439)
(-0.531738,0.626221)
(-0.423462,0.729492)
(-0.155029,0.792114)
(-0.115356,0.309082)
(-0.301147,-0.581665)
(-0.277710,-0.979614)
(0.063599,-0.486328)
(0.297119,0.168335)
(0.197510,0.227051)
(0.121826,-0.041504)
(0.343262,0.026611)
(0.528076,0.367554)
(0.319092,0.448486)
(-0.002441,0.270630)
(0.023315,0.276611)
(0.251465,0.420288)
(0.218262,0.198975)
(-0.019531,-0.339478)
(-0.008545,-0.466797)
(0.243164,0.088989)
(0.253662,0.626099)
(-0.046265,0.504517)
(-0.148315,0.063599)
(0.119141,-0.044189)
(0.238770,0.095093)
(-0.074951,-0.025391)
(-0.279907,-0.313965)
(0.124512,-0.194824)
(0.689087,0.328735)
(0.660400,0.538452)
(0.146118,0.109985)
(-0.131836,-0.337280)
(-0.024780,-0.170776)
(-0.061768,0.312988)
(-0.396606,0.377441)
(-0.498047,-0.061035)
(-0.104004,-0.385132)
(0.263428,-0.201904)
(0.114990,0.199585)
(-0.274170,0.365234)
(-0.400391,0.229980)
(-0.304810,-0.000732)
(-0.296387,-0.223022)
(-0.299805,-0.451172)
(-0.070435,-0.612915)
(0.192017,-0.542236)
(0.059814,-0.182251)
(-0.406494,0.288452)
(-0.719360,0.544312)
(-0.698853,0.353638)
(-0.604370,-0.182495)
(-0.531982,-0.636841)
(-0.258423,-0.621338)
(0.198486,-0.187988)
(0.421753,0.231934)
(0.222168,0.311279)
(-0.057617,0.123535)
(-0.131470,-0.070435)
(-0.192383,-0.146484)
(-0.409424,-0.112915)
(-0.458740,0.027588)
(-0.040649,0.195068)
(0.483276,0.128906)
(0.532227,-0.333130)
(0.173706,-0.866211)
(-0.031982,-0.858521)
(0.055542,-0.164307)
(0.024536,0.566895)
(-0.288330,0.572144)
(-0.486084,-0.104126)
(-0.285400,-0.639893)
(0.044800,-0.417603)
(0.201904,0.269165)
(0.319092,0.652954)
(0.552612,0.462158)
(0.624512,0.180420)
(0.267456,0.316040)
(-0.161377,0.679321)
(-0.077271,0.622925)
(0.425903,-0.071411)
(0.619751,-0.828979)
(0.142700,-0.940674)
(-0.510010,-0.415405)
(-0.667236,0.061035)
(-0.277588,-0.021118)
(0.197021,-0.446045)
(0.405029,-0.669678)
(0.355225,-0.530884)
(0.209839,-0.314575)
(0.092773,-0.223389)
(0.065063,-0.130249)
(0.112793,0.065430)
(0.155273,0.154785)
(0.146973,-0.051025)
(0.145874,-0.290894)
(0.223267,-0.112793)
(0.355591,0.437378)
(0.450317,0.749023)
(0.425049,0.437988)
(0.251953,-0.089844)
(0.010132,-0.181030)
(-0.108521,0.134521)
(0.009644,0.186279)
(0.190918,-0.330811)
(0.138184,-0.844238)
(-0.148682,-0.681396)
(-0.348877,-0.040161)
(-0.306519,0.259155)
